#Gi	CloneName	Stdn	Chrom	Phase	CloneState	GCenter	Accession	SeqLen	LibAbbr
24757065	CTD-2149I3	Y	18	0	zer	WIBR	AC136755.1	47136	CTD
24757069	CTD-2179J14	Y	8	0	zer	WIBR	AC136756.1	65598	CTD
27753761	CTD-3176K10	Y	15	0	zer	WIBR	AC136757.3	39186	CTD
24757073	CTD-2163N18	Y	8	0	zer	WIBR	AC136758.1	58072	CTD
27777598	RP11-114J20	Y	11	3	fin	WIBR	AC136759.4	152269	RP11
24757077	RP11-971A1	Y	8	0	zer	WIBR	AC136760.1	68803	RP11
24757080	RP13-29B3	Y	11	0	zer	WIBR	AC136761.1	28385	RP13
24757081	RP11-498C9	Y	17	0	zer	WIBR	AC136762.1	58207	RP11
27373799	RP13-104B22	Y	11	0	zer	WIBR	AC136763.3	86582	RP13
24757085	RP11-494E11	Y	17	0	zer	WIBR	AC136764.1	46493	RP11
25449083	RP13-116F8	Y	8	1	top	WIBR	AC136765.2	94959	RP13
24757089	RP11-430B7	Y	17	0	zer	WIBR	AC136766.1	62640	RP11
29469600	RP13-25N22	Y	11	3	fin	WIBR	AC136767.6	76050	RP13
27436820	RP11-692H4	Y	15	3	fin	WIBR	AC136768.4	54864	RP11
27372471	RP13-43P9	Y	11	0	zer	WIBR	AC136769.3	88280	RP13
24757097	RP11-68C13	Y	15	0	zer	WIBR	AC136770.1	51381	RP11
25449111	RP13-542I4	Y	11	1	top	WIBR	AC136771.2	66319	RP13
24757101	RP11-44J20	Y	15	0	zer	WIBR	AC136772.1	58628	RP11
25229234	RP13-922M17	Y	11	0	zer	WIBR	AC136773.2	53061	RP13
27369444	RP11-354H8	Y	15	3	fin	WIBR	AC136774.4	161310	RP11
24757108	RP11-139L10	Y	8	0	zer	WIBR	AC136775.1	56706	RP11
27545084	RP11-303F22	Y	15	1	can	WIBR	AC136776.9	228470	RP11
28269614	RP11-63E5	Y	8	3	fin	WIBR	AC136777.8	175263	RP11
24757113	RP11-259E18	Y	15	0	zer	WIBR	AC136778.1	66841	RP11
24757116	RP11-118D9	Y	11	0	zer	WIBR	AC136779.1	55663	RP11
24757117	RP11-25K15	Y	15	0	zer	WIBR	AC136780.1	51754	RP11
24757119	RP11-109C8	Y	15	0	zer	WIBR	AC136781.1	47355	RP11
24757120	RP11-1432F11	Y	15	0	zer	WIBR	AC136782.1	64259	RP11
24757123	RP11-1222K13	Y	15	0	zer	WIBR	AC136783.1	67156	RP11
24757124	RP11-1368O16	Y	15	0	zer	WIBR	AC136784.1	59113	RP11
24757128	RP11-124C9	Y	4	3	fin	WUGSC	AC136785.1	26713	RP11
24796764	RP11-483N11	Y	16	3	fin	JGI	AC136837.1	65756	RP11
24942890	CTD-2372O23	Y	16	3	fin	JGI	AC136876.2	73074	CTD
26023960	RP11-1258I11	Y	16	3	fin	JGI	AC136877.2	180454	RP11
29135656	RP11-860O1	Y	15	3	fin	WIBR	AC136896.6	214946	RP11
24819869	RP11-1031B11	Y	15	0	zer	WIBR	AC136897.1	65500	RP11
24819870	CTD-2654P22	Y	8	0	zer	WIBR	AC136898.1	56269	CTD
24819871	CTD-3024B20	Y	8	0	zer	WIBR	AC136899.1	56889	CTD
24850143	RP11-933C23	Y	16	2	act	JGI	AC136911.1	164213	RP11
24850484	RP11-822A12	Y	8	0	zer	WIBR	AC136917.1	65265	RP11
24850494	CTD-2508K12	Y	11	0	zer	WIBR	AC136918.1	50461	CTD
24850495	CTD-3070P7	Y	17	0	zer	WIBR	AC136919.1	55866	CTD
24850496	CTD-2559A4	Y	18	0	zer	WIBR	AC136920.1	65941	CTD
25139877	CTB-54H16	Y	16	1	act	JGI	AC136927.2	161419	CTB
27311260	CTC-820F23	Y	16	2	act	JGI	AC136928.3	144745	CTC
24899413	CTD-2278C8	Y	16	1	act	JGI	AC136929.1	98686	CTD
24899414	CTD-2331E6	Y	16	1	act	JGI	AC136930.1	109384	CTD
24899415	CTD-2341E21	Y	16	1	act	JGI	AC136931.1	114252	CTD
31745199	CTD-2522B17	Y	16	3	fin	JGI	AC136932.4	171882	CTD
24899417	CTD-2524M11	Y	16	1	act	JGI	AC136933.1	203320	CTD
24899418	RP11-1088M23	Y	16	1	act	JGI	AC136934.1	206404	RP11
24899419	RP11-1141D8	Y	5	1	act	JGI	AC136935.1	152321	RP11
24899420	RP11-1147P24	Y	16	1	act	JGI	AC136936.1	127692	RP11
24899421	RP11-1148C22	Y	16	1	act	JGI	AC136937.1	147267	RP11
24899422	RP11-1152A8	Y	16	1	act	JGI	AC136938.1	152324	RP11
24899423	RP11-1232D23	Y	16	1	act	JGI	AC136939.1	211156	RP11
29150346	RP11-1252I4	Y	5	3	fin	JGI	AC136940.2	184055	RP11
24899425	RP11-1361G16	Y	16	1	act	JGI	AC136941.1	175225	RP11
24899426	RP11-165P10	Y	16	1	act	JGI	AC136942.1	174007	RP11
24899427	RP11-168N15	Y	16	1	act	JGI	AC136943.1	172833	RP11
28626631	RP11-23E10	Y	16	3	fin	JGI	AC136944.3	142696	RP11
24899429	RP11-260K9	Y	16	1	act	JGI	AC136945.1	153616	RP11
24899430	RP11-353B21	Y	16	1	act	JGI	AC136946.1	150895	RP11
24899431	RP11-454L14	Y	16	1	act	JGI	AC136947.1	161823	RP11
38564340	RP11-455I19	Y	16	3	fin	JGI	AC136948.2	201986	RP11
24899433	RP11-470M3	Y	16	1	act	JGI	AC136949.1	183448	RP11
24899434	RP11-68P8	Y	16	1	act	JGI	AC136950.1	160429	RP11
24899636	RP11-477H13	Y	X	3	fin	IMB	AC136957.1	166719	RP11
24942876	RP11-1438P18	Y	5	2	act	JGI	AC136963.1	39051	RP11
28006810	RP11-439H13	Y	12	3	fin	BCM	AC136977.4	33795	RP11
24962633	CTD-2573F2	Y	8	0	zer	WIBR	AC136990.1	48193	CTD
24962649	CTD-2309M21	Y	11	0	zer	WIBR	AC136991.1	62452	CTD
27372466	RP13-564A15	Y	15	3	fin	WIBR	AC136992.4	15965	RP13
24962678	RP11-1415J10	Y	15	0	zer	WIBR	AC136993.1	39455	RP11
24962693	RP11-210G24	Y	15	0	zer	WIBR	AC136994.1	53385	RP11
27531845	RP11-75A6	Y	15	2	can	WIBR	AC136995.4	165862	RP11
26801292	RP11-933I10	Y	8	1	top	WIBR	AC136997.2	133315	RP11
27452890	RP11-641O3	Y	12	3	fin	BCM	AC137053.2	116625	RP11
28191373	CTD-2024F21	Y	12	3	fin	BCM	AC137054.2	4001	CTD
29423846	RP11-686G8	Y	12	3	fin	BCM	AC137055.12	107717	RP11
29568033	CTD-2194A8	Y	16	3	fin	JGI	AC137056.3	131451	CTD
25046499	RP11-481J9	Y	18	0	zer	WIBR	AC137083.1	55606	RP11
25046507	RP11-252L16	Y	15	0	zer	WIBR	AC137084.1	63980	RP11
27552581	RP11-451D21	Y	8	1	act	WIBR	AC137085.2	183161	RP11
25046515	RP11-1038I5	Y	15	0	zer	WIBR	AC137086.1	68974	RP11
25046519	RP11-36C3	Y	8	0	zer	WIBR	AC137087.1	68842	RP11
25046523	RP11-622D14	Y	8	0	zer	WIBR	AC137088.1	64840	RP11
27375063	RP11-399P21	Y	15	1	top	WIBR	AC137089.2	181466	RP11
25046531	RP11-1087N2	Y	11	0	zer	WIBR	AC137090.1	71352	RP11
25046535	RP13-906H8	Y	17	0	zer	WIBR	AC137092.1	70198	RP13
25046539	RP13-749E7	Y	11	0	zer	WIBR	AC137095.1	74871	RP13
25046543	RP13-632P21	Y	17	0	zer	WIBR	AC137098.1	65962	RP13
25046547	CTD-2004N24	Y	11	0	zer	WIBR	AC137099.1	64349	CTD
27311378	CTD-2631O22	Y	15	0	zer	WIBR	AC137100.2	108614	CTD
25046555	CTC-775P21	Y	15	0	zer	WIBR	AC137103.1	52845	CTC
27369426	RP11-140P19	Y	12	3	fin	BCM	AC137114.2	4001	RP11
25048804	RP11-373F23	Y	18	0	zer	WIBR	AC137133.1	64667	RP11
25048812	CTD-3104P9	Y	11	0	zer	WIBR	AC137134.1	22910	CTD
25048813	RP11-309M24	Y	17	0	zer	WIBR	AC137135.1	61477	RP11
27372464	RP13-250N6	Y	15	1	top	WIBR	AC137136.2	183737	RP13
25048819	RP13-812E2	Y	11	0	zer	WIBR	AC137137.1	61506	RP13
25048821	RP13-995P5	Y	8	0	zer	WIBR	AC137138.1	61118	RP13
25048822	CTD-2384I10	Y	15	0	zer	WIBR	AC137139.1	55457	CTD
25048823	CTD-2554K12	Y	15	0	zer	WIBR	AC137140.1	56315	CTD
25139879	CIT987SK-3H8	A	16	1	act	JGI	AC137485.1	78925	CTA
25139879	CTA-3H8	Y	16	1	act	JGI	AC137485.1	78925	CTA
25139880	A-69G12	A	16	1	act	JGI	AC137486.1	87947	CTA
25139880	CTA-69G12	Y	16	1	act	JGI	AC137486.1	87947	CTA
25139881	CTD-2173I24	Y	16	1	act	JGI	AC137487.1	208932	CTD
28460740	CTD-2506I5	Y	16	3	fin	JGI	AC137488.2	167135	CTD
25139883	LA16c-305D9	Y	16	1	act	JGI	AC137489.1	48505	LA16c
25139884	LA16c-305E9	Y	16	1	act	JGI	AC137490.1	46264	LA16c
25139885	LA16c-340B2	Y	16	3	fin	JGI	AC137491.1	41700	LA16c
28460741	LA16c-379F6	Y	16	3	fin	JGI	AC137492.2	36887	LA16c
25139887	LA16c-486F5	Y	16	2	act	JGI	AC137493.1	36868	LA16c
25139888	LA16c-491E3	Y	16	3	fin	JGI	AC137494.1	37190	LA16c
25139889	RP11-1062K19	Y	16	1	act	JGI	AC137495.1	183411	RP11
25139890	RP11-114E3	Y	16	1	act	JGI	AC137496.1	159997	RP11
25139891	RP11-1150K20	Y	16	1	act	JGI	AC137497.1	163893	RP11
25139892	RP11-1310C22	Y	5	1	act	JGI	AC137498.1	210688	RP11
28201479	RP11-317D10	Y	16	3	fin	JGI	AC137499.2	159831	RP11
25139894	RP11-343G17	Y	16	1	act	JGI	AC137500.1	193559	RP11
25139895	RP11-432C9	Y	16	1	act	JGI	AC137501.1	167315	RP11
25139896	RP11-516F7	Y	16	1	act	JGI	AC137502.1	177963	RP11
25139897	RP11-595L18	Y	16	1	act	JGI	AC137503.1	191810	RP11
25139898	RP11-915F13	Y	16	1	act	JGI	AC137504.1	138539	RP11
25139899	RP11-963L5	Y	16	1	act	JGI	AC137505.1	194380	RP11
25139900	XXfos-1402B9	Y	16	2	act	JGI	AC137506.1	33759	XXfos
28201467	RP11-671N3	Y	3	3	fin	BCM	AC137517.6	105622	RP11
25141006	RP11-122E20	Y	16	1	act	JGI	AC137519.1	176120	RP11
40736964	WF-1411G11	A	16	3	fin	JGI	AC137520.4	37514	XXfos
40736964	XXfos-1411G11	Y	16	3	fin	JGI	AC137520.4	37514	XXfos
25141133	RP5-1140B24	Y	UNK	1	top	WUGSC	AC137523.1	137351	RP5
25167096	LA16c-444G7	Y	16	3	fin	JGI	AC137526.1	28927	LA16c
40736965	WF-X504C1	A	16	3	fin	JGI	AC137527.3	39732	XXfos
40736965	XXfos-504C1	Y	16	3	fin	JGI	AC137527.3	39732	XXfos
25188929	RP11-159K7	Y	5	3	fin	JGI	AC137549.1	138494	RP11
25188930	RP11-464K22	Y	5	3	fin	JGI	AC137550.1	43879	RP11
25188931	RP11-867C24	Y	5	3	fin	JGI	AC137551.1	183535	RP11
27436737	RP11-344A9	Y	3	3	fin	BCM	AC137559.2	46701	RP11
27413168	RP13-963N11	Y	3	3	fin	BCM	AC137560.2	20500	RP13
27375019	RP11-678N14	Y	12	3	fin	BCM	AC137561.2	131993	RP11
27372473	CTD-2383M11	Y	15	1	top	WIBR	AC137564.2	138709	CTD
25229228	RP11-905H12	Y	8	0	zer	WIBR	AC137565.1	61392	RP11
25229231	RP11-936D7	Y	11	0	zer	WIBR	AC137566.1	61990	RP11
25229233	RP13-340J9	Y	8	0	zer	WIBR	AC137567.1	61568	RP13
28195538	RP11-1217C12	Y	15	3	fin	WIBR	AC137568.8	199045	RP11
28195538	RPCI-11-1217C12	A	15	3	fin	WIBR	AC137568.8	199045	RP11
25229236	CTC-384A19	Y	8	0	zer	WIBR	AC137569.1	49647	CTC
27372467	CTD-2151B5	Y	8	1	top	WIBR	AC137570.2	97653	CTD
25229238	RP11-1115H5	Y	11	0	zer	WIBR	AC137571.1	65161	RP11
25229239	RP13-949G16	Y	17	0	zer	WIBR	AC137572.1	64595	RP13
27502487	CTD-2348J17	Y	15	1	can	WIBR	AC137573.3	124112	CTD
25229241	RP11-155H5	Y	18	0	zer	WIBR	AC137574.1	55599	RP11
25229242	RP11-403G3	Y	17	0	zer	WIBR	AC137575.1	70748	RP11
27373798	RP11-286F8	Y	11	0	zer	WIBR	AC137576.2	85357	RP11
25229244	RP11-68J16	Y	8	0	zer	WIBR	AC137577.1	68170	RP11
25229245	RP11-605M11	Y	8	0	zer	WIBR	AC137578.1	54240	RP11
27902325	RP11-346L1	Y	8	3	fin	WIBR	AC137579.3	176794	RP11
25229247	RP11-33J22	Y	8	0	zer	WIBR	AC137580.1	73450	RP11
25229248	RP11-305D3	Y	8	0	zer	WIBR	AC137581.1	68538	RP11
25229249	RP11-297M22	Y	8	0	zer	WIBR	AC137582.1	65462	RP11
27413169	RP13-861G15	Y	3	3	fin	BCM	AC137587.2	131999	RP13
27375017	RP13-820C6	Y	12	3	fin	BCM	AC137590.2	128729	RP13
27923643	RP11-1147D2	Y	5	3	fin	JGI	AC137600.2	88884	RP11
25446944	LA16c-355E8	Y	16	2	act	JGI	AC137601.1	37972	LA16c
25449862	RP11-1030C19	Y	15	2	top	WIBR	AC137604.1	191244	RP11
27369424	RP11-1114A3	Y	3	3	fin	BCM	AC137625.2	103065	RP11
29293979	CTD-2145O22	Y		1	top	BCM	AC137626.2	175440	CTD
28916728	RP11-592H6	Y	12	3	fin	BCM	AC137627.10	155345	RP11
27375015	RP13-1044C1	Y	12	3	fin	BCM	AC137628.3	40534	RP13
29501835	RP11-525N13	Y		2	act	BCM	AC137629.16	125836	RP11
28916729	RP13-131K19	Y	3	3	fin	BCM	AC137630.9	120173	RP13
27375014	RP11-1018F11	Y	12	3	fin	BCM	AC137631.2	55265	RP11
29501834	RP11-932D22	Y	12	3	fin	BCM	AC137632.7	15574	RP11
27436738	RP11-113I1	Y	12	3	fin	BCM	AC137633.2	23301	RP11
25697946	LA16c-338D12	Y	16	1	act	JGI	AC137636.1	39407	LA16c
25698000	LA16c-392F6	Y	16	1	act	JGI	AC137637.1	36685	LA16c
25698044	LA16c-396A11	Y	16	1	act	JGI	AC137638.1	42643	LA16c
26006507	LA16c-397A1	Y	16	2	act	JGI	AC137639.2	37513	LA16c
26006508	RP11-22G8	Y	16	1	act	JGI	AC137640.2	170264	RP11
25698477	RP11-389I13	Y	16	1	act	JGI	AC137641.1	174901	RP11
25698477	RPCI-11-389I13	A	16	1	act	JGI	AC137641.1	174901	RP11
26006509	RP11-624C8	Y	16	1	act	JGI	AC137642.2	131353	RP11
28570307	RP11-95H3	Y	16	3	fin	JGI	AC137643.3	159836	RP11
25815342	RP11-708C10	Y	3	3	fin	UWGC	AC137671.2	13001	RP11
28144431	RP11-72I12	Y	3	3	fin	UWGC	AC137672.2	150313	RP11
27819542	CTD-2195M5	Y	3	3	fin	UWGC	AC137673.2	139791	CTD
25815345	RP11-348I13	Y	3	3	fin	UWGC	AC137674.2	182649	RP11
25815346	RP11-358O21	Y	3	3	fin	UWGC	AC137675.2	163004	RP11
25707193	RP11-1322B12	Y	17	0	zer	WIBR	AC137682.1	60563	RP11
25707487	CTD-2063A20	Y	11	0	zer	WIBR	AC137683.1	58350	CTD
27753766	RP13-465B20	Y	11	0	zer	WIBR	AC137684.2	68047	RP13
25707562	RP13-565C9	Y	8	0	zer	WIBR	AC137685.1	64679	RP13
28301986	RP13-619L15	Y	11	2	can	WIBR	AC137686.3	160766	RP13
25707633	RP13-402E11	Y	17	0	zer	WIBR	AC137687.1	62584	RP13
25707663	RP11-163K18	Y	18	0	zer	WIBR	AC137688.1	74451	RP11
25707698	RP11-133D8	Y	17	0	zer	WIBR	AC137689.1	64143	RP11
27375058	RP11-762E21	Y	8	2	top	WIBR	AC137690.2	179829	RP11
29126302	RP13-685P2	Y	3	3	fin	BCM	AC137695.3	138278	RP13
27373797	RP13-824A24	Y	11	0	zer	WIBR	AC137704.2	83218	RP13
25815356	RP13-403M6	Y	11	0	zer	WIBR	AC137705.1	68328	RP13
25815359	RP11-960N18	Y	8	0	zer	WIBR	AC137706.1	75601	RP11
25815362	RP11-303P14	Y	17	0	zer	WIBR	AC137707.1	70881	RP11
25815383	RP11-205L7	Y	15	0	zer	WIBR	AC137709.1	66152	RP11
25815442	CTD-2321H12	Y	15	0	zer	WIBR	AC137715.1	47844	CTD
25815445	RP11-313D17	Y	18	0	zer	WIBR	AC137716.1	61125	RP11
27413201	RP11-933M8	Y	17	1	top	WIBR	AC137717.2	173444	RP11
27923666	RP11-5L12	Y	11	2	can	WIBR	AC137718.5	167446	RP11
27877289	RP11-260I22	Y	8	3	fin	WIBR	AC137719.5	171164	RP11
25815456	RP11-1144H24	Y	8	0	zer	WIBR	AC137720.1	52271	RP11
25815460	RP11-1158L8	Y	8	0	zer	WIBR	AC137721.1	64848	RP11
25815464	RP11-1411C13	Y	17	0	zer	WIBR	AC137722.1	67355	RP11
84000495	RP11-1182P23	Y	17	3	fin	WIBR	AC137723.6	57644	RP11
25815472	RP11-1188J7	Y	8	0	zer	WIBR	AC137724.1	63205	RP11
25815475	RP11-617M2	Y	8	0	zer	WIBR	AC137726.1	62861	RP11
25815479	RP11-634L10	Y	17	0	zer	WIBR	AC137727.1	69762	RP11
25815483	RP11-859F19	Y	8	0	zer	WIBR	AC137728.1	68254	RP11
25815486	RP11-1126N7	Y	8	0	zer	WIBR	AC137729.1	68374	RP11
25815489	RP11-345P15	Y	8	0	zer	WIBR	AC137730.1	66831	RP11
27375059	CTD-3014K11	Y	8	1	top	WIBR	AC137731.2	240035	CTD
25815492	RP11-620C23	Y	8	0	zer	WIBR	AC137732.1	58125	RP11
29135662	CTD-3061M5	Y	8	3	fin	WIBR	AC137733.5	28150	CTD
25815496	RP11-1105K9	Y	15	0	zer	WIBR	AC137734.1	63223	RP11
27753753	CTD-2582D11	Y	17	3	fin	WIBR	AC137735.5	169483	CTD
25815500	RP13-365D24	Y	17	0	zer	WIBR	AC137736.1	74301	RP13
25815501	CTD-3251A23	Y	18	0	zer	WIBR	AC137737.1	57895	CTD
27877293	CTD-2382L18	Y	18	3	fin	WIBR	AC137738.5	38162	CTD
25815505	CTD-3138K7	Y	18	0	zer	WIBR	AC137739.1	63421	CTD
25815507	CTD-2133L1	Y	17	0	zer	WIBR	AC137740.1	59716	CTD
29423938	CTD-2059D3	Y	8	3	fin	WIBR	AC137741.5	117100	CTD
25989071	RP11-647E17	Y	16	1	act	JGI	AC137760.1	191635	RP11
28261473	RP11-67H24	Y	16	3	fin	JGI	AC137761.3	170976	RP11
25989073	HYcos-c2118c8	N	16	2	act	JGI	AC137762.1	42526	HYcos
25989073	XXcos-c2118c8	A	16	2	act	JGI	AC137762.1	42526	HYcos
25989074	HYcos-cA11c16	N	16	2	act	JGI	AC137763.1	35142	HYcos
25989074	XXcos-cA11c16	A	16	2	act	JGI	AC137763.1	35142	HYcos
27544904	RP13-735L24	Y	12	3	fin	BCM	AC137766.2	23013	RP13
32140199	RP13-942N8	Y	12	3	fin	BCM	AC137767.16	86027	RP13
27375013	RP13-619I2	Y	12	3	fin	BCM	AC137768.2	33530	RP13
26006511	CTA-705A6	Y	16	1	act	JGI	AC137769.1	114322	CTA
29244604	CTC-806A22	Y	5	3	fin	JGI	AC137770.3	156582	CTC
26006513	CTD-2139A24	Y	16	1	act	JGI	AC137771.1	245210	CTD
26023961	CTD-2164M23	Y	16	2	act	JGI	AC137772.2	66638	CTD
26006515	CTD-2511E12	Y	16	1	act	JGI	AC137773.1	140686	CTD
26006516	LA16c-365A3	Y	16	1	act	JGI	AC137774.1	38265	LA16c
26050949	LA16c-466B3	Y	16	3	fin	JGI	AC137775.2	35828	LA16c
26006518	LA16c-486D10	Y	16	1	act	JGI	AC137776.1	42738	LA16c
28570308	LA16c-500E3	Y	16	3	fin	JGI	AC137777.3	37346	LA16c
26006520	RP1-28I24	Y	5	1	act	JGI	AC137778.1	7983	RP1
26006521	RP11-1017J6	Y	16	1	act	JGI	AC137779.1	211395	RP11
26006522	RP11-1103A8	Y	16	1	act	JGI	AC137780.1	277047	RP11
28191405	RP11-1108I11	Y	5	3	fin	JGI	AC137781.2	161893	RP11
26006524	RP11-111L4	Y	16	1	act	JGI	AC137782.1	154492	RP11
29336206	RP11-124P23	Y	1	3	fin	JGI	AC137783.3	198742	RP11
26006526	RP11-1407F4	Y	16	1	act	JGI	AC137784.1	387280	RP11
26050950	RP11-153M9	Y	16	2	act	JGI	AC137785.2	192049	RP11
26006528	RP11-186K8	Y	16	1	act	JGI	AC137786.1	168023	RP11
26006529	RP11-201D22	Y	16	1	act	JGI	AC137787.1	100378	RP11
28460742	RP11-207M10	Y	16	3	fin	JGI	AC137788.3	158420	RP11
26006531	RP11-22H9	Y	16	1	act	JGI	AC137789.1	148693	RP11
26006532	RP11-260C23	Y	16	1	act	JGI	AC137790.1	163566	RP11
26006533	RP11-321I5	Y	16	1	act	JGI	AC137791.1	224779	RP11
26006534	RP11-344J17	Y	16	1	act	JGI	AC137792.1	166224	RP11
26006535	RP11-410P15	Y	16	1	act	JGI	AC137793.1	158756	RP11
28570309	RP11-434D11	Y	5	3	fin	JGI	AC137794.2	186972	RP11
26006537	RP11-456F23	Y	16	1	act	JGI	AC137795.1	186983	RP11
26006538	RP11-482J20	Y	16	1	act	JGI	AC137796.1	176994	RP11
26006539	RP11-53C21	Y	16	1	act	JGI	AC137797.1	162041	RP11
26006539	RPCI-11-53C21	A	16	1	act	JGI	AC137797.1	162041	RP11
26006540	RP11-581G20	Y	16	1	act	JGI	AC137798.1	206511	RP11
26006541	RP11-623J10	Y	16	1	act	JGI	AC137799.1	167229	RP11
29126321	RP11-652G5	Y	16	3	fin	JGI	AC137800.3	196550	RP11
26006543	RP11-692J18	Y	16	1	act	JGI	AC137801.1	178414	RP11
26006544	RP11-698B13	Y	16	1	act	JGI	AC137802.1	206438	RP11
27733935	RP11-72I8	Y	16	3	fin	JGI	AC137803.2	154376	RP11
26006546	RP11-78G5	Y	16	1	act	JGI	AC137804.1	160367	RP11
26006547	RP11-863C20	Y	16	1	act	JGI	AC137805.1	233753	RP11
26006548	RP11-876J15	Y	16	1	act	JGI	AC137806.1	177920	RP11
28191406	RP11-909A9	Y	5	3	fin	JGI	AC137807.2	70982	RP11
26006550	RP11-961N14	Y	16	1	act	JGI	AC137808.1	186559	RP11
26006551	HYcos-cA11c11	N	16	2	act	JGI	AC137809.1	29436	HYcos
26006551	XXcos-cA11c11	A	16	2	act	JGI	AC137809.1	29436	HYcos
27923645	XXfos-102B1	Y	5	3	fin	JGI	AC137810.3	43668	XXfos
26006553	XXfos-107B12	Y	5	1	act	JGI	AC137811.1	44797	XXfos
26006554	XXfos-1909G10	Y	16	1	act	JGI	AC137812.1	37480	XXfos
26006555	XXfos-3098E10	Y	5	1	act	JGI	AC137813.1	27812	XXfos
26006556	XXfos-904C6	Y	5	1	act	JGI	AC137814.1	26336	XXfos
26006557	XXfos-X186A1	N	5	1	act	JGI	AC137815.1	36790	XXfos
26006558	XXfos-X387G2	N	5	1	act	JGI	AC137816.1	39330	XXfos
26006559	HYcos-y2118c7	N	16	3	fin	JGI	AC137817.1	41891	HYcos
26006559	XXcos-y2118c7	A	16	3	fin	JGI	AC137817.1	41891	HYcos
26006560	HYcos-y2118c8	N	16	3	fin	JGI	AC137818.1	42524	HYcos
26006560	XXcos-y2118c8	A	16	3	fin	JGI	AC137818.1	42524	HYcos
27877138	RP13-961N1	Y	3	3	fin	BCM	AC137833.3	51297	RP13
28875848	RP11-123K3	Y	12	3	fin	BCM	AC137834.9	109523	RP11
26449121	CTB-85O21	Y	3	3	fin	UWGC	AC137840.2	113442	CTB
26024039	RP13-883H10	Y	18	0	zer	WIBR	AC137861.1	72953	RP13
26024042	RP13-9J14	Y	18	0	zer	WIBR	AC137864.1	70091	RP13
26024045	RP13-57K6	Y	18	0	zer	WIBR	AC137867.1	55809	RP13
26024048	RP13-151N11	Y	18	0	zer	WIBR	AC137870.1	69832	RP13
27372457	RP13-640F18	Y	17	1	top	WIBR	AC137873.2	170135	RP13
26024054	RP11-641A21	Y	8	0	zer	WIBR	AC137876.1	50416	RP11
26024057	RP11-494E11	Y	17	0	zer	WIBR	AC137879.1	33952	RP11
26024060	RP11-318M1	Y	15	0	zer	WIBR	AC137882.1	65479	RP11
27502530	RP11-181P16	Y	11	0	zer	WIBR	AC137885.2	96333	RP11
26024066	RP11-93E12	Y	8	0	zer	WIBR	AC137888.1	68247	RP11
26024069	RP11-164D17	Y	8	0	zer	WIBR	AC137889.1	61586	RP11
26024072	RP13-317C5	Y	8	0	zer	WIBR	AC137890.1	71398	RP13
26024075	RP13-743A10	Y	18	0	zer	WIBR	AC137891.1	61993	RP13
26024078	RP13-1030C19	Y	11	0	zer	WIBR	AC137892.1	67611	RP13
26024081	RP13-946G16	Y	11	0	zer	WIBR	AC137893.1	66521	RP13
29650323	RP13-46H24	Y	11	3	fin	WIBR	AC137894.5	165000	RP13
26024087	RP13-110L11	Y	8	0	zer	WIBR	AC137895.1	58830	RP13
83921774	RP11-765O14	Y	17	3	fin	WIBR	AC137896.5	107289	RP11
27502529	RP11-844O5	Y	11	0	zer	WIBR	AC137897.2	68816	RP11
29725861	RP11-101O21	Y	17	3	fin	WIBR	AC137898.6	133040	RP11
26024099	CTD-2373L19	Y	8	0	zer	WIBR	AC137899.1	60102	CTD
27375012	RP11-139P4	Y	12	3	fin	BCM	AC137929.2	13281	RP11
26050944	GS2-740I5	Y	16	3	fin	JGI	AC137932.1	129785	GS2
26050951	HYcos-yA11c11	N	16	3	fin	JGI	AC137933.1	29436	HYcos
26050951	XXcos-yA11c11	A	16	3	fin	JGI	AC137933.1	29436	HYcos
26050952	HYcos-yA11c16	N	16	3	fin	JGI	AC137934.1	35141	HYcos
26050952	XXcos-yA11c16	A	16	3	fin	JGI	AC137934.1	35141	HYcos
29150429	RP11-626A1	Y	3	3	fin	UWGC	AC137935.2	175912	RP11
28014555	RP11-456N14	Y	3	3	fin	UWGC	AC137936.3	187869	RP11
27531842	RP13-1002J22	Y	17	1	top	WIBR	AC137962.2	139388	RP13
28195541	RP13-894B22	Y	15	1	top	WIBR	AC137963.3	134856	RP13
26051013	RP11-654C12	Y	8	0	zer	WIBR	AC137964.1	68459	RP11
26051014	RP11-1188J5	Y	18	0	zer	WIBR	AC137965.1	29159	RP11
28144432	RP11-7G8	Y	3	3	fin	UWGC	AC138023.2	153994	RP11
28626669	RP5-1099E6	Y	1	3	fin	UWGC	AC138024.2	163815	RP5
26449045	RP5-1142A6	Y	16	3	fin	JGI	AC138028.1	127698	RP5
27436789	CTD-2636I19	Y	5	3	fin	JGI	AC138029.2	82196	CTD
26449055	HYcos-B22C100	N	5	3	fin	JGI	AC138030.1	44419	HYcos
26449055	XXcos-B22C100	A	5	3	fin	JGI	AC138030.1	44419	HYcos
29294038	HYcos-B22C29	N	5	3	fin	JGI	AC138031.2	43335	HYcos
29294038	XXcos-B22C29	A	5	3	fin	JGI	AC138031.2	43335	HYcos
29171393	HYcos-B22C57	N	5	3	fin	JGI	AC138032.2	22384	HYcos
29171393	XXcos-B22C57	A	5	3	fin	JGI	AC138032.2	22384	HYcos
26449058	HYcos-B22C66	N	5	3	fin	JGI	AC138033.1	38954	HYcos
26449058	XXcos-B22C66	A	5	3	fin	JGI	AC138033.1	38954	HYcos
